job_id,skill_abr,skill_name,title,listed_ym
3904410831,BD,Business Development,ETL Business Intelligence (BI) Developer,2024-04
3904410831,SALE,Sales,ETL Business Intelligence (BI) Developer,2024-04
3904415483,OTHR,Other,H&M Sales Associate,2024-04
3904419750,OTHR,Other,"Customer Service & E-Commerce Supervisor (Customer Service, In-Store Shopper Supervisor) - Full Time",2024-04
3904404895,EDU,Education,Teacher,2024-04
3904404895,TRNG,Training,Teacher,2024-04
3900980800,MGMT,Management,Line Attendant,2024-04
3900980800,MNFC,Manufacturing,Line Attendant,2024-04
3904411039,HCPR,Health Care Provider,Attending Physician,2024-04
3904432135,FIN,Finance,"Manager, FP&A News Group",2024-04
3904416971,HCPR,Health Care Provider,"Licensed Practical Nurse - Acute Care - Full Time, Flex Shift",2024-04
3900978838,OTHR,Other,2024-2025 SOCIAL WORKER - LIBERTY HS,2024-04
3902792155,OTHR,Other,"Youth Apprentice, FMT",2024-04
3904411385,SALE,Sales,Sales Account Manager,2024-04
3904411385,BD,Business Development,Sales Account Manager,2024-04
3904431455,ADM,Administrative,Patient Service/Front Desk Coordinator Part Time,2024-04
3904422571,SALE,Sales,Belk Selling Specialist - Dresses & Suits - Full Time - SouthPark Mall,2024-04
3904422571,BD,Business Development,Belk Selling Specialist - Dresses & Suits - Full Time - SouthPark Mall,2024-04
3902758039,DSGN,Design,Principal Architect - Data & Infrastructure,2024-04
3902758039,ART,Art/Creative,Principal Architect - Data & Infrastructure,2024-04
3902758039,IT,Information Technology,Principal Architect - Data & Infrastructure,2024-04
3900959324,PRJM,Project Management,Warranty Supervisor,2024-04
3900959324,QA,Quality Assurance,Warranty Supervisor,2024-04
3900959324,MGMT,Management,Warranty Supervisor,2024-04
3900983285,ENG,Engineering,SENIOR CIVIL ENGINEER - Cleveland/Pittsburgh,2024-04
3900983285,IT,Information Technology,SENIOR CIVIL ENGINEER - Cleveland/Pittsburgh,2024-04
3904417940,HCPR,Health Care Provider,"Life Long Dental Care - General Dentist - Milford, CT",2024-04
3902754446,QA,Quality Assurance,Sr Principal Software Engineer (L7 Data Plane),2024-04
3902754446,PRDM,Product Management,Sr Principal Software Engineer (L7 Data Plane),2024-04
3902754446,ENG,Engineering,Sr Principal Software Engineer (L7 Data Plane),2024-04
3904393156,ENG,Engineering,Cortez - Open Pit Engineer,2024-04
3904393156,IT,Information Technology,Cortez - Open Pit Engineer,2024-04
3904393668,HCPR,Health Care Provider,RN Med Surg,2024-04
3904418970,MGMT,Management,Machine Operator-3rd Shift; 11:00 PM-7:30 AM,2024-04
3904418970,MNFC,Manufacturing,Machine Operator-3rd Shift; 11:00 PM-7:30 AM,2024-04
3904406995,ANLS,Analyst,Freight Analyst,2024-04
3900946216,ENG,Engineering,MEP Engineer,2024-04
3900946216,IT,Information Technology,MEP Engineer,2024-04
3904419465,SUPL,Supply Chain,Sr. eCommerce Demand & Inventory Planner (Smartwool),2024-04
3900962641,ENG,Engineering,Software Program Manager,2024-04
3900962641,IT,Information Technology,Software Program Manager,2024-04
3900962641,MNFC,Manufacturing,Software Program Manager,2024-04
3904394261,ADM,Administrative,Technical Product Manager - Bioinformatics,2024-04
3904394261,CUST,Customer Service,Technical Product Manager - Bioinformatics,2024-04
3904398977,LGL,Legal,Litigation Attorney,2024-04
3904397107,ENG,Engineering,Coder II,2024-04
3904397107,IT,Information Technology,Coder II,2024-04
3904401867,HCPR,Health Care Provider,Cardiovascular Intensive Care Unit Registered Nurse,2024-04
3904422468,SALE,Sales,Dual Director of Sales,2024-04
3904422468,BD,Business Development,Dual Director of Sales,2024-04
3902758392,HCPR,Health Care Provider,Radiology Technologist Registered,2024-04
3902760041,MGMT,Management,Assembler - II,2024-04
3902760041,MNFC,Manufacturing,Assembler - II,2024-04
3904390593,IT,Information Technology,Sr. Software Engineer,2024-04
3902785504,MGMT,Management,Instrument Fitter I,2024-04
3902785504,MNFC,Manufacturing,Instrument Fitter I,2024-04
3900983301,ADM,Administrative,Senior Executive Assistant,2024-04
3900983301,HR,Human Resources,Senior Executive Assistant,2024-04
3902753948,OTHR,Other,Porter,2024-04
3904357371,RSCH,Research,"Hydrogeologist, Groundwater Engineer or Geological Engineer",2024-04
3904357371,ANLS,Analyst,"Hydrogeologist, Groundwater Engineer or Geological Engineer",2024-04
3904357371,IT,Information Technology,"Hydrogeologist, Groundwater Engineer or Geological Engineer",2024-04
3904390476,HCPR,Health Care Provider,Patient Care Technician,2024-04
3900983070,MGMT,Management,Capping Operator (2nd Shift),2024-04
3900983070,MNFC,Manufacturing,Capping Operator (2nd Shift),2024-04
3900983005,MGMT,Management,Desk Assembly (1st Shift),2024-04
3900983005,MNFC,Manufacturing,Desk Assembly (1st Shift),2024-04
3904420662,ENG,Engineering,Sr. Learning Platform Engineer (Global),2024-04
3904420662,IT,Information Technology,Sr. Learning Platform Engineer (Global),2024-04
3900973960,CUST,Customer Service,"Barista, part-time",2024-04
3904392131,ACCT,Accounting/Auditing,Staff Accountant,2024-04
3904392131,ADM,Administrative,Staff Accountant,2024-04
3904392131,GENB,General Business,Staff Accountant,2024-04
3902785462,EDU,Education,Admission Counselor,2024-04
3902785462,TRNG,Training,Admission Counselor,2024-04
3904388782,OTHR,Other,Staff Services Analyst - Finance,2024-04
3902753418,MGMT,Management,Front Desk Agent,2024-04
3902753418,MNFC,Manufacturing,Front Desk Agent,2024-04
3900987065,SALE,Sales,Technical Sales Specialist,2024-04
3900987065,BD,Business Development,Technical Sales Specialist,2024-04
3902756686,MGMT,Management,Contracts Manager,2024-04
3902756686,MNFC,Manufacturing,Contracts Manager,2024-04
3904422277,OTHR,Other,Passport Support Associate III,2024-04
3902752933,HCPR,Health Care Provider,Speech Language Pathologist - SNF,2024-04
3904428657,HCPR,Health Care Provider,"Patient Care Assistant, Peds/Adults Unit, 7a-7p",2024-04
3904419487,FIN,Finance,IG Corporate Bond Trader,2024-04
3904419487,SALE,Sales,IG Corporate Bond Trader,2024-04
3902747882,SALE,Sales,Area Sales Manager OEM,2024-04
3902747882,BD,Business Development,Area Sales Manager OEM,2024-04
3904431023,ENG,Engineering,Project Engineer,2024-04
3904431023,IT,Information Technology,Project Engineer,2024-04
3904422506,ENG,Engineering,Sr. Learning Platform Engineer (Global),2024-04
3904422506,IT,Information Technology,Sr. Learning Platform Engineer (Global),2024-04
2011147642,IT,Information Technology,Lead Installer,2024-04
3902785923,HCPR,Health Care Provider,Registered Nurse (RN) - Full-Time/Part-Time 1st Shift,2024-04
3902792183,FIN,Finance,Retail Banker II - Float,2024-04
3902792183,SALE,Sales,Retail Banker II - Float,2024-04
3904366463,CNSL,Consulting,Full Stack Engineer,2024-04
3902759017,SALE,Sales,Retail Sales Associate Part Time,2024-04
3902759017,BD,Business Development,Retail Sales Associate Part Time,2024-04
3904364979,OTHR,Other,"Customer Solutions Advocate (Collections) - Cincinnati, OH - Full Time",2024-04
3900981536,ADM,Administrative,Shipping and Receiving Clerk - Floating Schedule,2024-04
3900958903,FIN,Finance,Relationship Banker or Senior Relationship Banker - Sunset Avenue,2024-04
3900958903,SALE,Sales,Relationship Banker or Senior Relationship Banker - Sunset Avenue,2024-04
3904418091,HR,Human Resources,Human Resources Manager,2024-04
3902763177,PRJM,Project Management,"Sr Technical Program Manager, Amazon Business Supplier Operations",2024-04
3902763177,IT,Information Technology,"Sr Technical Program Manager, Amazon Business Supplier Operations",2024-04
3902763177,PRDM,Product Management,"Sr Technical Program Manager, Amazon Business Supplier Operations",2024-04
3904382917,MGMT,Management,Regional Operations Manager -West Texas Region (Solar),2024-04
3904382917,MNFC,Manufacturing,Regional Operations Manager -West Texas Region (Solar),2024-04
3902757317,BD,Business Development,Readiness Analyst 1,2024-04
3902757317,SALE,Sales,Readiness Analyst 1,2024-04
3904414184,HCPR,Health Care Provider,,NaT
3904370025,MRKT,Marketing,Production Assistant,2024-04
3904370025,PR,Public Relations,Production Assistant,2024-04
3904370025,WRT,Writing/Editing,Production Assistant,2024-04
3902750905,MGMT,Management,Retail Stocking Associate,2024-04
3902750905,MNFC,Manufacturing,Retail Stocking Associate,2024-04
3904413810,HR,Human Resources,Onsite Recruiter,2024-04
3900985346,SALE,Sales,Dealer Territory Sales Consultant,2024-04
3902749857,FIN,Finance,Senior Portfolio Manager,2024-04
3902749857,SALE,Sales,Senior Portfolio Manager,2024-04
3904426361,OTHR,Other,Volunteer: 2024 Chole no7 Gala September 28th,2024-04
3904364323,HCPR,Health Care Provider,Associate Dentist,2024-04
3904370032,OTHR,Other,Client Service Supervisor,2024-04
3900959739,ENG,Engineering,Principal Software Engineer,2024-04
3900959739,IT,Information Technology,Principal Software Engineer,2024-04
3902743944,HCPR,Health Care Provider,Pharmacy Technician & Technician Trainee,2024-04
3900977726,ENG,Engineering,Subassembly Technician III,2024-04
3900977726,IT,Information Technology,Subassembly Technician III,2024-04
3902754680,SALE,Sales,Rental Sales Representative,2024-04
3902754680,BD,Business Development,Rental Sales Representative,2024-04
3902739151,MRKT,Marketing,"Specialist, Social Media / Editor",2024-04
3902739151,PR,Public Relations,"Specialist, Social Media / Editor",2024-04
3902739151,WRT,Writing/Editing,"Specialist, Social Media / Editor",2024-04
3902759307,OTHR,Other,Account Manager - Service,2024-04
3902788342,MGMT,Management,Automotive Maintenance Technician,2024-04
3902788342,MNFC,Manufacturing,Automotive Maintenance Technician,2024-04
3904388947,RSCH,Research,Archeologist,2024-04
3904388947,ANLS,Analyst,Archeologist,2024-04
3904388947,IT,Information Technology,Archeologist,2024-04
3900966318,LGL,Legal,Asylum: Evidence Gathering Attorney,2024-04
3900963480,HR,Human Resources,Mobility Specialist - Culver Medical Plaza,2024-04
3904430331,STRA,Strategy/Planning,"Specialist, Scheduling and Planning",2024-04
3904428275,GENB,General Business,Lead Administrative Assistant - Personnel Support,2024-04
3900982454,ENG,Engineering,"SLD Electromechanical Engineer, Mission-Crew Interfaces, Lunar Transportation",2024-04
3900982454,IT,Information Technology,"SLD Electromechanical Engineer, Mission-Crew Interfaces, Lunar Transportation",2024-04
3904395407,MGMT,Management,Inventory Control Clerk,2024-04
3904395407,MNFC,Manufacturing,Inventory Control Clerk,2024-04
3902792047,ACCT,Accounting/Auditing,Accounting Manager,2024-04
3902792047,FIN,Finance,Accounting Manager,2024-04
3900964211,ENG,Engineering,Senior Peering Engineer,2024-04
3900964211,IT,Information Technology,Senior Peering Engineer,2024-04
3904431600,PRJM,Project Management,Program Manager,2024-04
3904431600,IT,Information Technology,Program Manager,2024-04
3904369808,MGMT,Management,Restaurant Manager,2024-04
3904369808,OTHR,Other,Restaurant Manager,2024-04
3904369808,CUST,Customer Service,Restaurant Manager,2024-04
3902753953,HCPR,Health Care Provider,Pharmacist Intern - OR,2024-04
3904362789,ENG,Engineering,Mechanical Design Engineer,2024-04
3904362789,IT,Information Technology,Mechanical Design Engineer,2024-04
3902749643,HCPR,Health Care Provider,RN Staff Nurse I - Pediatrics Dermatology,2024-04
3904427788,OTHR,Other,Research Assistant I- Schlaeger Lab,2024-04
3904400685,ENG,Engineering,Cabin Design Engineer,2024-04
3904389465,FIN,Finance,"Teller I {57th & Broadway} 20 Hours, Bilingual Spanish Preferred",2024-04
3904389465,SALE,Sales,"Teller I {57th & Broadway} 20 Hours, Bilingual Spanish Preferred",2024-04
3904393189,IT,Information Technology,Technical Support Specialist I,2024-04
3900955090,MGMT,Management,Wedding Consultant (Customer Service),2024-04
3900955090,MNFC,Manufacturing,Wedding Consultant (Customer Service),2024-04
3900980595,MRKT,Marketing,Studio Game Presenter,2024-04
3900980595,PR,Public Relations,Studio Game Presenter,2024-04
3900980595,WRT,Writing/Editing,Studio Game Presenter,2024-04
3904388186,PRDM,Product Management,Lead Innovation Specialist,2024-04
3904388186,MRKT,Marketing,Lead Innovation Specialist,2024-04
3904392110,ENG,Engineering,Technical Field Specialist,2024-04
3904392110,IT,Information Technology,Technical Field Specialist,2024-04
3902730958,SALE,Sales,Retail Floor Lead - Community Focus,2024-04
3904403964,HCPR,Health Care Provider,Physician,2024-04
3902757049,OTHR,Other,Operations Service Manager,2024-04
3904409274,HCPR,Health Care Provider,Physician Assistant,2024-04
3902742389,MGMT,Management,Logistics Specialist/Ship Maintenance Support,2024-04
3902742389,MNFC,Manufacturing,Logistics Specialist/Ship Maintenance Support,2024-04
3904407460,FIN,Finance,Finance Director,2024-04
3904407460,STRA,Strategy/Planning,Finance Director,2024-04
3904420703,PRJM,Project Management,Facility Program Manager,2024-04
3904420703,IT,Information Technology,Facility Program Manager,2024-04
3904412051,ADM,Administrative,Commercial Office Furniture Installer,2024-04
3904424848,OTHR,Other,,NaT
3904388282,IT,Information Technology,SAP TMS Consultant,2024-04
3904419709,IT,Information Technology,Geographic Information Systems Analyst,2024-04
3904419836,PRJM,Project Management,Project Manager,2024-04
3904419836,IT,Information Technology,Project Manager,2024-04
3904398001,OTHR,Other,Caregiver (CNA/PCA/HHA),2024-04
3902788386,MGMT,Management,Night Auditor (Part-Time),2024-04
3902788386,MNFC,Manufacturing,Night Auditor (Part-Time),2024-04
3904427281,ADM,Administrative,Volunteer: Calling all Brooklyn College Students!,2024-04
3904394636,HCPR,Health Care Provider,Patient Care Technician II,2024-04
3902743182,OTHR,Other,Deputy Commissioner - Veterans' Benefits & Services,2024-04
3889705267,HCPR,Health Care Provider,Mental Health Therapist (IIC-in person only),2024-04
3904427975,MRKT,Marketing,Product Marketing Manager,2024-04
3904427975,SALE,Sales,Product Marketing Manager,2024-04
3902754994,SALE,Sales,Sr Area Sales Manager,2024-04
3904391344,IT,Information Technology,Nuclear Hardness Systems Engineer,2024-04
3904384373,RSCH,Research,Laboratory Technician,2024-04
3904384373,ANLS,Analyst,Laboratory Technician,2024-04
3904384373,IT,Information Technology,Laboratory Technician,2024-04
3904417900,MGMT,Management,"Prepared Foods Department Supervisor (Culinary, Deli)",2024-04
3904417900,MNFC,Manufacturing,"Prepared Foods Department Supervisor (Culinary, Deli)",2024-04
3904387650,MGMT,Management,Inventory Control Specialist,2024-04
3904387650,MNFC,Manufacturing,Inventory Control Specialist,2024-04
3902753968,HCPR,Health Care Provider,RN - Registered Nurse - Neuro Unit - Charge Nurse - FT Nights,2024-04
3904387535,DSGN,Design,Design Lead,2024-04
3904387535,ART,Art/Creative,Design Lead,2024-04
3904387535,IT,Information Technology,Design Lead,2024-04
3904425751,HCPR,Health Care Provider,CSS Tech II - Miamisburg - IS Client Support Service - FT/Days,2024-04
3902760122,FIN,Finance,Head of Actuary (Remote),2024-04
3902760122,SALE,Sales,Head of Actuary (Remote),2024-04
3904420116,HCPR,Health Care Provider,Pharmacy Technician Assistant,2024-04
3904386141,MGMT,Management,Material Handler,2024-04
3904386141,MNFC,Manufacturing,Material Handler,2024-04
3904391240,ENG,Engineering,Process Engineer w/Food exp.-NJ Candidates ONLY -(Salary $110-115k),2024-04
3904366898,SALE,Sales,Store Manager,2024-04
3904366898,BD,Business Development,Store Manager,2024-04
3904396402,IT,Information Technology,Senior Cloud Engineer (925437),2024-04
3904413642,MRKT,Marketing,Merchandise Manager,2024-04
3904413642,SALE,Sales,Merchandise Manager,2024-04
3900976984,HCPR,Health Care Provider,Radiology Technologist - PRN - Bronson South Haven,2024-04
